Alpha,Cl,Cd,Cm
-10.0,-0.9668,0.04837,-0.0214
-9.0,-0.9202,0.03765,-0.0152
-8.0,-0.8475,0.02979,-0.0099
-7.0,-0.7638,0.02457,-0.0053
-6.0,-0.6859,0.02041,0.0006
-5.0,-0.6141,0.01744,0.0076
-4.0,-0.5373,0.01585,0.0149
-3.0,-0.4563,0.01509,0.0224
-2.0,-0.3765,0.01524,0.0313
-1.0,-0.2346,0.01671,0.0281
0.0,-0.0,0.01733,0.0
1.0,0.2345,0.01671,-0.0281
2.0,0.3764,0.01524,-0.0313
3.0,0.4562,0.01509,-0.0224
4.0,0.5373,0.01585,-0.0148
5.0,0.6141,0.01744,-0.0076
6.0,0.6859,0.02041,-0.0005
7.0,0.7638,0.02457,0.0053
8.0,0.8475,0.02979,0.0099
9.0,0.9203,0.03765,0.0152
10.0,0.9669,0.04838,0.0214
